Data supplied by AEA on 22/1/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
06-01-2016,18:00,24.700,P,ugm-3 (TEOM FDMS),125.72784,P,ugm-3,80.70750,P,ugm-3,271.38375,P,ugm-3,17.800,P,ugm-3 (TEOM FDMS),10.400,P,ugm-3 (TEOM FDMS),16.700,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),6.300,P,ugm-3 (TEOM FDMS)
06-01-2016,19:00,17.800,P,ugm-3 (TEOM FDMS),103.90009,P,ugm-3,85.87125,P,ugm-3,243.07875,P,ugm-3,14.400,P,ugm-3 (TEOM FDMS),13.400,P,ugm-3 (TEOM FDMS),19.500,P,ugm-3 (TEOM FDMS),3.400,P,ugm-3 (TEOM FDMS),6.100,P,ugm-3 (TEOM FDMS)
06-01-2016,20:00,26.200,P,ugm-3 (TEOM FDMS),64.36068,P,ugm-3,76.30875,P,ugm-3,172.50750,P,ugm-3,18.300,P,ugm-3 (TEOM FDMS),12.600,P,ugm-3 (TEOM FDMS),18.200,P,ugm-3 (TEOM FDMS),7.900,P,ugm-3 (TEOM FDMS),5.600,P,ugm-3 (TEOM FDMS)
06-01-2016,21:00,26.000,P,ugm-3 (TEOM FDMS),42.03401,P,ugm-3,61.20000,P,ugm-3,123.16500,P,ugm-3,18.300,P,ugm-3 (TEOM FDMS),15.600,P,ugm-3 (TEOM FDMS),23.300,P,ugm-3 (TEOM FDMS),7.700,P,ugm-3 (TEOM FDMS),7.700,P,ugm-3 (TEOM FDMS)
06-01-2016,22:00,27.400,P,ugm-3 (TEOM FDMS),23.19978,P,ugm-3,48.96000,P,ugm-3,81.66375,P,ugm-3,19.500,P,ugm-3 (TEOM FDMS),16.000,P,ugm-3 (TEOM FDMS),23.300,P,ugm-3 (TEOM FDMS),7.900,P,ugm-3 (TEOM FDMS),7.300,P,ugm-3 (TEOM FDMS)
06-01-2016,23:00,28.300,P,ugm-3 (TEOM FDMS),15.34179,P,ugm-3,39.78000,P,ugm-3,60.43500,P,ugm-3,14.600,P,ugm-3 (TEOM FDMS),11.000,P,ugm-3 (TEOM FDMS),22.000,P,ugm-3 (TEOM FDMS),13.700,P,ugm-3 (TEOM FDMS),11.000,P,ugm-3 (TEOM FDMS)
06-01-2016,24:00,21.300,P,ugm-3 (TEOM FDMS),14.34395,P,ugm-3,31.74750,P,ugm-3,50.87250,P,ugm-3,12.800,P,ugm-3 (TEOM FDMS),11.100,P,ugm-3 (TEOM FDMS),19.500,P,ugm-3 (TEOM FDMS),8.500,P,ugm-3 (TEOM FDMS),8.400,P,ugm-3 (TEOM FDMS)
07-01-2016,01:00,22.500,P,ugm-3 (TEOM FDMS),13.47084,P,ugm-3,32.32125,P,ugm-3,50.10750,P,ugm-3,10.800,P,ugm-3 (TEOM FDMS),9.000,P,ugm-3 (TEOM FDMS),19.700,P,ugm-3 (TEOM FDMS),11.700,P,ugm-3 (TEOM FDMS),10.700,P,ugm-3 (TEOM FDMS)
07-01-2016,02:00,22.900,P,ugm-3 (TEOM FDMS),5.23866,P,ugm-3,29.07000,P,ugm-3,34.23375,P,ugm-3,14.700,P,ugm-3 (TEOM FDMS),13.600,P,ugm-3 (TEOM FDMS),22.400,P,ugm-3 (TEOM FDMS),8.200,P,ugm-3 (TEOM FDMS),8.800,P,ugm-3 (TEOM FDMS)
07-01-2016,03:00,25.200,P,ugm-3 (TEOM FDMS),4.61501,P,ugm-3,33.85125,P,ugm-3,38.05875,P,ugm-3,15.400,P,ugm-3 (TEOM FDMS),12.700,P,ugm-3 (TEOM FDMS),23.100,P,ugm-3 (TEOM FDMS),9.800,P,ugm-3 (TEOM FDMS),10.400,P,ugm-3 (TEOM FDMS)
07-01-2016,04:00,18.600,P,ugm-3 (TEOM FDMS),7.23434,P,ugm-3,45.13500,P,ugm-3,53.35875,P,ugm-3,9.900,P,ugm-3 (TEOM FDMS),11.800,P,ugm-3 (TEOM FDMS),20.700,P,ugm-3 (TEOM FDMS),8.700,P,ugm-3 (TEOM FDMS),8.900,P,ugm-3 (TEOM FDMS)
07-01-2016,05:00,16.800,P,ugm-3 (TEOM FDMS),6.36123,P,ugm-3,37.86750,P,ugm-3,44.75250,P,ugm-3,6.600,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS),14.200,P,ugm-3 (TEOM FDMS),10.200,P,ugm-3 (TEOM FDMS),9.100,P,ugm-3 (TEOM FDMS)
07-01-2016,06:00,10.200,P,ugm-3 (TEOM FDMS),7.23434,P,ugm-3,25.43625,P,ugm-3,33.66000,P,ugm-3,4.100,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS),12.100,P,ugm-3 (TEOM FDMS),6.100,P,ugm-3 (TEOM FDMS),7.700,P,ugm-3 (TEOM FDMS)
07-01-2016,07:00,6.000,P,ugm-3 (TEOM FDMS),13.84503,P,ugm-3,29.07000,P,ugm-3,47.62125,P,ugm-3,1.500,P,ugm-3 (TEOM FDMS),1.600,P,ugm-3 (TEOM FDMS),6.300,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS)
07-01-2016,08:00,10.200,P,ugm-3 (TEOM FDMS),54.63174,P,ugm-3,58.14000,P,ugm-3,139.42125,P,ugm-3,5.700,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS),7.600,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS),3.400,P,ugm-3 (TEOM FDMS)
07-01-2016,09:00,10.600,P,ugm-3 (TEOM FDMS),96.66575,P,ugm-3,75.92625,P,ugm-3,221.85000,P,ugm-3,5.200,P,ugm-3 (TEOM FDMS),3.600,P,ugm-3 (TEOM FDMS),7.800,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS)
07-01-2016,10:00,9.500,P,ugm-3 (TEOM FDMS),79.07882,P,ugm-3,67.12875,P,ugm-3,186.08625,P,ugm-3,6.300,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS),7.600,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
07-01-2016,11:00,11.900,P,ugm-3 (TEOM FDMS),103.52590,P,ugm-3,80.70750,P,ugm-3,237.34125,P,ugm-3,8.000,P,ugm-3 (TEOM FDMS),8.000,P,ugm-3 (TEOM FDMS),11.500,P,ugm-3 (TEOM FDMS),3.900,P,ugm-3 (TEOM FDMS),3.500,P,ugm-3 (TEOM FDMS)
07-01-2016,12:00,11.700,P,ugm-3 (TEOM FDMS),121.48702,P,ugm-3,90.27000,P,ugm-3,274.63500,P,ugm-3,10.200,P,ugm-3 (TEOM FDMS),9.600,P,ugm-3 (TEOM FDMS),11.400,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
07-01-2016,13:00,19.300,P,ugm-3 (TEOM FDMS),36.17170,P,ugm-3,37.67625,P,ugm-3,90.46125,P,ugm-3,18.000,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS),1.300,P,ugm-3 (TEOM FDMS),0.100,P,ugm-3 (TEOM FDMS)
07-01-2016,14:00,14.400,P,ugm-3 (TEOM FDMS),22.45140,P,ugm-3,31.74750,P,ugm-3,63.49500,P,ugm-3,13.900,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS),0.500,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS)
07-01-2016,15:00,15.400,P,ugm-3 (TEOM FDMS),20.33099,P,ugm-3,26.20125,P,ugm-3,54.50625,P,ugm-3,17.600,P,ugm-3 (TEOM FDMS),7.700,P,ugm-3 (TEOM FDMS),7.400,P,ugm-3 (TEOM FDMS),-2.200,P,ugm-3 (TEOM FDMS),-0.300,P,ugm-3 (TEOM FDMS)
07-01-2016,16:00,18.600,P,ugm-3 (TEOM FDMS),24.32235,P,ugm-3,28.49625,P,ugm-3,63.11250,P,ugm-3,17.500,P,ugm-3 (TEOM FDMS),5.200,P,ugm-3 (TEOM FDMS),6.200,P,ugm-3 (TEOM FDMS),1.100,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS)
07-01-2016,17:00,19.000,P,ugm-3 (TEOM FDMS),35.79751,P,ugm-3,36.14625,P,ugm-3,88.16625,P,ugm-3,19.200,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),7.900,P,ugm-3 (TEOM FDMS),-0.200,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS)
07-01-2016,18:00,17.900,P,ugm-3 (TEOM FDMS),28.56317,P,ugm-3,28.30500,P,ugm-3,69.42375,P,ugm-3,16.400,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS),-0.500,P,ugm-3 (TEOM FDMS)
07-01-2016,19:00,12.200,P,ugm-3 (TEOM FDMS),31.05777,P,ugm-3,42.07500,P,ugm-3,87.01875,P,ugm-3,16.100,P,ugm-3 (TEOM FDMS),5.000,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS),-3.900,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS)
07-01-2016,20:00,14.100,P,ugm-3 (TEOM FDMS),12.22354,P,ugm-3,18.36000,P,ugm-3,34.23375,P,ugm-3,13.400,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS),6.500,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS),1.400,P,ugm-3 (TEOM FDMS)
07-01-2016,21:00,11.100,P,ugm-3 (TEOM FDMS),11.10097,P,ugm-3,19.50750,P,ugm-3,33.66000,P,ugm-3,12.400,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),6.800,P,ugm-3 (TEOM FDMS),-1.300,P,ugm-3 (TEOM FDMS),-0.100,P,ugm-3 (TEOM FDMS)
07-01-2016,22:00,12.300,P,ugm-3 (TEOM FDMS),11.47516,P,ugm-3,18.16875,P,ugm-3,32.89500,P,ugm-3,11.400,P,ugm-3 (TEOM FDMS),8.200,P,ugm-3 (TEOM FDMS),10.600,P,ugm-3 (TEOM FDMS),0.900,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
07-01-2016,23:00,8.600,P,ugm-3 (TEOM FDMS),12.84719,P,ugm-3,21.80250,P,ugm-3,38.63250,P,ugm-3,7.800,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),0.800,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
07-01-2016,24:00,10.400,P,ugm-3 (TEOM FDMS),13.72030,P,ugm-3,15.49125,P,ugm-3,33.66000,P,ugm-3,10.700,P,ugm-3 (TEOM FDMS),5.800,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS),-0.300,P,ugm-3 (TEOM FDMS),-0.100,P,ugm-3 (TEOM FDMS)
08-01-2016,01:00,10.500,P,ugm-3 (TEOM FDMS),14.96760,P,ugm-3,21.22875,P,ugm-3,41.31000,P,ugm-3,9.700,P,ugm-3 (TEOM FDMS),5.500,P,ugm-3 (TEOM FDMS),5.600,P,ugm-3 (TEOM FDMS),0.800,P,ugm-3 (TEOM FDMS),0.100,P,ugm-3 (TEOM FDMS)
08-01-2016,02:00,13.500,P,ugm-3 (TEOM FDMS),12.47300,P,ugm-3,28.49625,P,ugm-3,44.75250,P,ugm-3,12.800,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS),8.000,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
08-01-2016,03:00,11.900,P,ugm-3 (TEOM FDMS),3.74190,P,ugm-3,13.96125,P,ugm-3,16.83000,P,ugm-3,12.700,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS),-0.800,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS)
08-01-2016,04:00,13.900,P,ugm-3 (TEOM FDMS),3.49244,P,ugm-3,12.81375,P,ugm-3,15.10875,P,ugm-3,9.300,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS),6.800,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS)
08-01-2016,05:00,4.200,P,ugm-3 (TEOM FDMS),0.87311,P,ugm-3,6.50250,P,ugm-3,4.97250,P,ugm-3,5.300,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS),-1.100,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS)
08-01-2016,06:00,2.400,P,ugm-3 (TEOM FDMS),5.61285,P,ugm-3,13.96125,P,ugm-3,19.69875,P,ugm-3,0.000,P,ugm-3 (TEOM FDMS),1.400,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS),-0.700,P,ugm-3 (TEOM FDMS)
08-01-2016,07:00,7.000,P,ugm-3 (TEOM FDMS),30.55885,P,ugm-3,39.39750,P,ugm-3,83.38500,P,ugm-3,2.800,P,ugm-3 (TEOM FDMS),0.600,P,ugm-3 (TEOM FDMS),3.900,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
08-01-2016,08:00,13.600,P,ugm-3 (TEOM FDMS),143.19004,P,ugm-3,87.01875,P,ugm-3,304.66125,P,ugm-3,12.100,P,ugm-3 (TEOM FDMS),5.900,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS)
08-01-2016,09:00,22.900,P,ugm-3 (TEOM FDMS),187.09500,P,ugm-3,94.86000,P,ugm-3,380.01375,P,ugm-3,20.200,P,ugm-3 (TEOM FDMS),10.500,P,ugm-3 (TEOM FDMS),13.200,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
08-01-2016,10:00,18.800,P,ugm-3 (TEOM FDMS),120.23972,P,ugm-3,86.63625,P,ugm-3,268.89750,P,ugm-3,16.500,P,ugm-3 (TEOM FDMS),7.100,P,ugm-3 (TEOM FDMS),10.600,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS),3.500,P,ugm-3 (TEOM FDMS)
08-01-2016,11:00,25.100,P,ugm-3 (TEOM FDMS),102.65279,P,ugm-3,74.97000,P,ugm-3,230.07375,P,ugm-3,24.200,P,ugm-3 (TEOM FDMS),11.100,P,ugm-3 (TEOM FDMS),15.900,P,ugm-3 (TEOM FDMS),0.900,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
08-01-2016,12:00,26.500,P,ugm-3 (TEOM FDMS),133.21164,P,ugm-3,83.00250,P,ugm-3,285.15375,P,ugm-3,24.200,P,ugm-3 (TEOM FDMS),8.800,P,ugm-3 (TEOM FDMS),9.600,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS),0.800,P,ugm-3 (TEOM FDMS)
08-01-2016,13:00,22.300,P,ugm-3 (TEOM FDMS),106.51942,P,ugm-3,105.37875,P,ugm-3,266.60250,P,ugm-3,20.100,P,ugm-3 (TEOM FDMS),9.200,P,ugm-3 (TEOM FDMS),11.900,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
08-01-2016,14:00,13.100,P,ugm-3 (TEOM FDMS),28.81263,P,ugm-3,41.50125,P,ugm-3,83.00250,P,ugm-3,9.300,P,ugm-3 (TEOM FDMS),5.000,P,ugm-3 (TEOM FDMS),7.800,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
08-01-2016,15:00,7.200,P,ugm-3 (TEOM FDMS),19.70734,P,ugm-3,30.21750,P,ugm-3,57.75750,P,ugm-3,6.200,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS),7.900,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
08-01-2016,16:00,10.500,P,ugm-3 (TEOM FDMS),35.92224,P,ugm-3,37.67625,P,ugm-3,90.07875,P,ugm-3,8.700,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS),6.800,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS)
08-01-2016,17:00,11.000,P,ugm-3 (TEOM FDMS),33.80183,P,ugm-3,50.49000,P,ugm-3,99.64125,P,ugm-3,10.900,P,ugm-3 (TEOM FDMS),6.800,P,ugm-3 (TEOM FDMS),8.600,P,ugm-3 (TEOM FDMS),0.100,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
08-01-2016,18:00,16.300,P,ugm-3 (TEOM FDMS),49.89200,P,ugm-3,73.63125,P,ugm-3,147.64500,P,ugm-3,12.600,P,ugm-3 (TEOM FDMS),9.600,P,ugm-3 (TEOM FDMS),13.400,P,ugm-3 (TEOM FDMS),3.700,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
08-01-2016,19:00,15.100,P,ugm-3 (TEOM FDMS),27.06641,P,ugm-3,59.47875,P,ugm-3,98.30250,P,ugm-3,12.800,P,ugm-3 (TEOM FDMS),9.100,P,ugm-3 (TEOM FDMS),9.800,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS)
08-01-2016,20:00,18.800,P,ugm-3 (TEOM FDMS),36.54589,P,ugm-3,65.98125,P,ugm-3,119.53125,P,ugm-3,15.400,P,ugm-3 (TEOM FDMS),9.800,P,ugm-3 (TEOM FDMS),12.600,P,ugm-3 (TEOM FDMS),3.400,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
08-01-2016,21:00,19.000,P,ugm-3 (TEOM FDMS),43.28131,P,ugm-3,65.98125,P,ugm-3,129.85875,P,ugm-3,19.100,P,ugm-3 (TEOM FDMS),13.300,P,ugm-3 (TEOM FDMS),13.100,P,ugm-3 (TEOM FDMS),-0.100,P,ugm-3 (TEOM FDMS),-0.200,P,ugm-3 (TEOM FDMS)
08-01-2016,22:00,22.000,P,ugm-3 (TEOM FDMS),99.65927,P,ugm-3,84.91500,P,ugm-3,235.42875,P,ugm-3,17.300,P,ugm-3 (TEOM FDMS),11.800,P,ugm-3 (TEOM FDMS),17.000,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS),5.200,P,ugm-3 (TEOM FDMS)
08-01-2016,23:00,26.000,P,ugm-3 (TEOM FDMS),58.24891,P,ugm-3,76.50000,P,ugm-3,163.32750,P,ugm-3,23.000,P,ugm-3 (TEOM FDMS),14.600,P,ugm-3 (TEOM FDMS),14.800,P,ugm-3 (TEOM FDMS),3.000,P,ugm-3 (TEOM FDMS),0.200,P,ugm-3 (TEOM FDMS)
08-01-2016,24:00,24.400,P,ugm-3 (TEOM FDMS),65.23379,P,ugm-3,72.86625,P,ugm-3,170.59500,P,ugm-3,18.400,P,ugm-3 (TEOM FDMS),12.400,P,ugm-3 (TEOM FDMS),16.000,P,ugm-3 (TEOM FDMS),6.000,P,ugm-3 (TEOM FDMS),3.600,P,ugm-3 (TEOM FDMS)
09-01-2016,01:00,23.200,P,ugm-3 (TEOM FDMS),69.84880,P,ugm-3,69.23250,P,ugm-3,173.84625,P,ugm-3,21.400,P,ugm-3 (TEOM FDMS),14.100,P,ugm-3 (TEOM FDMS),16.700,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
09-01-2016,02:00,29.100,P,ugm-3 (TEOM FDMS),60.24459,P,ugm-3,61.20000,P,ugm-3,151.08750,P,ugm-3,23.000,P,ugm-3 (TEOM FDMS),15.400,P,ugm-3 (TEOM FDMS),19.800,P,ugm-3 (TEOM FDMS),6.100,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS)
09-01-2016,03:00,31.300,P,ugm-3 (TEOM FDMS),55.62958,P,ugm-3,65.79000,P,ugm-3,148.60125,P,ugm-3,25.900,P,ugm-3 (TEOM FDMS),16.600,P,ugm-3 (TEOM FDMS),19.600,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS),3.000,P,ugm-3 (TEOM FDMS)
09-01-2016,04:00,27.900,P,ugm-3 (TEOM FDMS),34.30075,P,ugm-3,54.31500,P,ugm-3,104.42250,P,ugm-3,20.900,P,ugm-3 (TEOM FDMS),13.900,P,ugm-3 (TEOM FDMS),20.400,P,ugm-3 (TEOM FDMS),7.000,P,ugm-3 (TEOM FDMS),6.500,P,ugm-3 (TEOM FDMS)
09-01-2016,05:00,26.800,P,ugm-3 (TEOM FDMS),23.82343,P,ugm-3,51.25500,P,ugm-3,85.10625,P,ugm-3,22.000,P,ugm-3 (TEOM FDMS),14.700,P,ugm-3 (TEOM FDMS),20.100,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS)
09-01-2016,06:00,21.000,P,ugm-3 (TEOM FDMS),22.07721,P,ugm-3,49.53375,P,ugm-3,80.70750,P,ugm-3,15.100,P,ugm-3 (TEOM FDMS),11.900,P,ugm-3 (TEOM FDMS),18.200,P,ugm-3 (TEOM FDMS),5.900,P,ugm-3 (TEOM FDMS),6.300,P,ugm-3 (TEOM FDMS)
09-01-2016,07:00,26.500,P,ugm-3 (TEOM FDMS),41.90928,P,ugm-3,52.59375,P,ugm-3,114.36750,P,ugm-3,20.300,P,ugm-3 (TEOM FDMS),12.000,P,ugm-3 (TEOM FDMS),17.500,P,ugm-3 (TEOM FDMS),6.200,P,ugm-3 (TEOM FDMS),5.500,P,ugm-3 (TEOM FDMS)
09-01-2016,08:00,22.300,P,ugm-3 (TEOM FDMS),62.61446,P,ugm-3,57.75750,P,ugm-3,151.27875,P,ugm-3,16.300,P,ugm-3 (TEOM FDMS),11.200,P,ugm-3 (TEOM FDMS),15.600,P,ugm-3 (TEOM FDMS),6.000,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS)
09-01-2016,09:00,22.700,P,ugm-3 (TEOM FDMS),73.34124,P,ugm-3,68.85000,P,ugm-3,178.81875,P,ugm-3,19.000,P,ugm-3 (TEOM FDMS),10.000,P,ugm-3 (TEOM FDMS),14.100,P,ugm-3 (TEOM FDMS),3.700,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS)
09-01-2016,10:00,20.000,P,ugm-3 (TEOM FDMS),77.20787,P,ugm-3,58.33125,P,ugm-3,174.42000,P,ugm-3,13.800,P,ugm-3 (TEOM FDMS),8.600,P,ugm-3 (TEOM FDMS),15.300,P,ugm-3 (TEOM FDMS),6.200,P,ugm-3 (TEOM FDMS),6.700,P,ugm-3 (TEOM FDMS)
09-01-2016,11:00,20.100,P,ugm-3 (TEOM FDMS),87.06154,P,ugm-3,73.82250,P,ugm-3,204.82875,P,ugm-3,15.800,P,ugm-3 (TEOM FDMS),7.500,P,ugm-3 (TEOM FDMS),13.900,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS),6.400,P,ugm-3 (TEOM FDMS)
09-01-2016,12:00,24.400,P,ugm-3 (TEOM FDMS),89.68087,P,ugm-3,76.11750,P,ugm-3,211.33125,P,ugm-3,17.200,P,ugm-3 (TEOM FDMS),9.300,P,ugm-3 (TEOM FDMS),15.700,P,ugm-3 (TEOM FDMS),7.200,P,ugm-3 (TEOM FDMS),6.400,P,ugm-3 (TEOM FDMS)
09-01-2016,13:00,19.400,P,ugm-3 (TEOM FDMS),83.07018,P,ugm-3,73.24875,P,ugm-3,198.32625,P,ugm-3,15.800,P,ugm-3 (TEOM FDMS),9.800,P,ugm-3 (TEOM FDMS),13.600,P,ugm-3 (TEOM FDMS),3.600,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
09-01-2016,14:00,13.500,P,ugm-3 (TEOM FDMS),79.45301,P,ugm-3,79.17750,P,ugm-3,198.70875,P,ugm-3,8.800,P,ugm-3 (TEOM FDMS),7.200,P,ugm-3 (TEOM FDMS),12.800,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS),5.600,P,ugm-3 (TEOM FDMS)
09-01-2016,15:00,15.700,P,ugm-3 (TEOM FDMS),59.62094,P,ugm-3,62.92125,P,ugm-3,151.85250,P,ugm-3,11.000,P,ugm-3 (TEOM FDMS),6.700,P,ugm-3 (TEOM FDMS),11.000,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS)
09-01-2016,16:00,18.900,P,ugm-3 (TEOM FDMS),75.96057,P,ugm-3,90.07875,P,ugm-3,204.25500,P,ugm-3,13.900,P,ugm-3 (TEOM FDMS),10.600,P,ugm-3 (TEOM FDMS),15.900,P,ugm-3 (TEOM FDMS),5.000,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS)
09-01-2016,17:00,20.000,P,ugm-3 (TEOM FDMS),92.30020,P,ugm-3,88.54875,P,ugm-3,227.77875,P,ugm-3,13.600,P,ugm-3 (TEOM FDMS),8.700,P,ugm-3 (TEOM FDMS),14.700,P,ugm-3 (TEOM FDMS),6.400,P,ugm-3 (TEOM FDMS),6.000,P,ugm-3 (TEOM FDMS)
09-01-2016,18:00,18.500,P,ugm-3 (TEOM FDMS),68.35204,P,ugm-3,72.29250,P,ugm-3,174.61125,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS),11.800,P,ugm-3 (TEOM FDMS),7.300,P,ugm-3 (TEOM FDMS),7.500,P,ugm-3 (TEOM FDMS)
09-01-2016,19:00,12.300,P,ugm-3 (TEOM FDMS),31.55669,P,ugm-3,48.38625,P,ugm-3,94.09500,P,ugm-3,7.600,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS),9.800,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS)
