Data supplied by AEA on 20/1/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
01-01-2015,11:00,3.200,R,ugm-3 (TEOM FDMS),1.45279,R,ugm-3,4.48816,R,ugm-3,6.71574,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
01-01-2015,12:00,8.500,R,ugm-3 (TEOM FDMS),1.87313,R,ugm-3,5.55151,R,ugm-3,8.42361,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS)
01-01-2015,13:00,13.600,R,ugm-3 (TEOM FDMS),3.17313,R,ugm-3,7.62227,R,ugm-3,12.48767,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS)
01-01-2015,14:00,6.300,R,ugm-3 (TEOM FDMS),2.33214,R,ugm-3,6.73248,R,ugm-3,10.30838,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS)
01-01-2015,15:00,8.500,R,ugm-3 (TEOM FDMS),2.14037,R,ugm-3,5.84843,R,ugm-3,9.13028,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
01-01-2015,16:00,7.700,R,ugm-3 (TEOM FDMS),2.40854,R,ugm-3,7.91153,R,ugm-3,11.60457,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
01-01-2015,17:00,1.400,R,ugm-3 (TEOM FDMS),2.29379,R,ugm-3,7.55724,R,ugm-3,11.07433,R,ugm-3,-1.900,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
01-01-2015,18:00,5.400,R,ugm-3 (TEOM FDMS),1.87313,R,ugm-3,6.67032,R,ugm-3,9.54242,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),10.200,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS)
01-01-2015,19:00,2.600,R,ugm-3 (TEOM FDMS),0.91739,R,ugm-3,5.48505,R,ugm-3,6.89169,R,ugm-3,-0.700,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
01-01-2015,20:00,4.000,R,ugm-3 (TEOM FDMS),1.26164,R,ugm-3,5.54625,R,ugm-3,7.48074,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
01-01-2015,21:00,0.300,R,ugm-3 (TEOM FDMS),1.49084,R,ugm-3,5.96078,R,ugm-3,8.24670,R,ugm-3,-1.500,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS)
01-01-2015,22:00,2.800,R,ugm-3 (TEOM FDMS),1.30000,R,ugm-3,5.01649,R,ugm-3,7.00979,R,ugm-3,-1.800,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS)
01-01-2015,23:00,1.300,R,ugm-3 (TEOM FDMS),1.26133,R,ugm-3,5.84173,R,ugm-3,7.77575,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
01-01-2015,24:00,4.200,R,ugm-3 (TEOM FDMS),2.02624,R,ugm-3,5.08103,R,ugm-3,8.18789,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
02-01-2015,01:00,9.700,R,ugm-3 (TEOM FDMS),1.42608,R,ugm-3,1.65878,R,ugm-3,3.84540,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
02-01-2015,02:00,4.900,R,ugm-3 (TEOM FDMS),0.76376,R,ugm-3,0.94796,R,ugm-3,2.11905,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS),-2.600,R,ugm-3 (TEOM FDMS)
02-01-2015,03:00,4.500,R,ugm-3 (TEOM FDMS),0.72593,R,ugm-3,0.47669,R,ugm-3,1.58977,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),-5.700,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
02-01-2015,04:00,6.700,R,ugm-3 (TEOM FDMS),0.80201,R,ugm-3,0.94764,R,ugm-3,2.17738,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
02-01-2015,05:00,9.300,R,ugm-3 (TEOM FDMS),0.84006,R,ugm-3,1.06622,R,ugm-3,2.35429,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),-3.000,R,ugm-3 (TEOM FDMS)
02-01-2015,06:00,11.800,R,ugm-3 (TEOM FDMS),2.86505,R,ugm-3,2.61056,R,ugm-3,7.00358,R,ugm-3,13.700,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),-1.900,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
02-01-2015,07:00,18.800,R,ugm-3 (TEOM FDMS),4.39299,R,ugm-3,5.44728,R,ugm-3,12.18310,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
02-01-2015,08:00,15.900,R,ugm-3 (TEOM FDMS),5.88227,R,ugm-3,8.69662,R,ugm-3,17.71597,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),9.200,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
02-01-2015,09:00,12.400,R,ugm-3 (TEOM FDMS),8.40337,R,ugm-3,10.71669,R,ugm-3,23.60168,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),10.300,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),-2.100,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
02-01-2015,10:00,10.500,R,ugm-3 (TEOM FDMS),17.11296,R,ugm-3,14.31315,R,ugm-3,40.55265,R,ugm-3,14.100,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),-3.600,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
02-01-2015,11:00,14.500,R,ugm-3 (TEOM FDMS),12.52882,R,ugm-3,15.57444,R,ugm-3,34.78503,R,ugm-3,16.000,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
02-01-2015,12:00,20.700,R,ugm-3 (TEOM FDMS),15.43191,R,ugm-3,18.95048,R,ugm-3,42.61241,R,ugm-3,19.000,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
02-01-2015,13:00,26.500,R,ugm-3 (TEOM FDMS),12.52913,R,ugm-3,12.92515,R,ugm-3,32.13622,R,ugm-3,26.300,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
02-01-2015,14:00,24.600,R,ugm-3 (TEOM FDMS),11.11563,R,ugm-3,14.68035,R,ugm-3,31.72407,R,ugm-3,27.300,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),-2.700,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
02-01-2015,15:00,26.700,R,ugm-3 (TEOM FDMS),18.25891,R,ugm-3,19.08914,R,ugm-3,47.08575,R,ugm-3,27.800,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),9.000,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
02-01-2015,16:00,33.900,R,ugm-3 (TEOM FDMS),17.91497,R,ugm-3,20.38199,R,ugm-3,47.85123,R,ugm-3,31.500,R,ugm-3 (TEOM FDMS),9.400,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS)
02-01-2015,17:00,28.800,R,ugm-3 (TEOM FDMS),29.48929,R,ugm-3,34.47616,R,ugm-3,79.69244,R,ugm-3,28.000,R,ugm-3 (TEOM FDMS),9.000,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
02-01-2015,18:00,28.700,R,ugm-3 (TEOM FDMS),26.05142,R,ugm-3,37.03987,R,ugm-3,76.98482,R,ugm-3,27.400,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
02-01-2015,19:00,25.900,R,ugm-3 (TEOM FDMS),26.70095,R,ugm-3,41.34156,R,ugm-3,82.28244,R,ugm-3,24.600,R,ugm-3 (TEOM FDMS),10.800,R,ugm-3 (TEOM FDMS),13.200,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
02-01-2015,20:00,21.300,R,ugm-3 (TEOM FDMS),19.59571,R,ugm-3,36.16824,R,ugm-3,66.21458,R,ugm-3,19.400,R,ugm-3 (TEOM FDMS),10.300,R,ugm-3 (TEOM FDMS),13.200,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
02-01-2015,21:00,21.000,R,ugm-3 (TEOM FDMS),11.72743,R,ugm-3,25.39609,R,ugm-3,43.37789,R,ugm-3,19.700,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
02-01-2015,22:00,21.400,R,ugm-3 (TEOM FDMS),5.65339,R,ugm-3,26.64638,R,ugm-3,35.31479,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),11.300,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
02-01-2015,23:00,16.100,R,ugm-3 (TEOM FDMS),5.99733,R,ugm-3,26.05973,R,ugm-3,35.25550,R,ugm-3,17.200,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS)
02-01-2015,24:00,18.000,R,ugm-3 (TEOM FDMS),4.08740,R,ugm-3,19.74752,R,ugm-3,26.01478,R,ugm-3,16.300,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
03-01-2015,01:00,19.500,R,ugm-3 (TEOM FDMS),2.54449,R,ugm-3,14.11871,R,ugm-3,18.02021,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
03-01-2015,02:00,12.800,R,ugm-3 (TEOM FDMS),2.29004,R,ugm-3,14.82251,R,ugm-3,18.33386,R,ugm-3,11.700,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
03-01-2015,03:00,16.100,R,ugm-3 (TEOM FDMS),3.09143,R,ugm-3,14.00476,R,ugm-3,18.74489,R,ugm-3,14.100,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
03-01-2015,04:00,16.300,R,ugm-3 (TEOM FDMS),3.16783,R,ugm-3,13.65286,R,ugm-3,18.51013,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
03-01-2015,05:00,10.600,R,ugm-3 (TEOM FDMS),1.14502,R,ugm-3,8.52736,R,ugm-3,10.28303,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS)
03-01-2015,06:00,11.800,R,ugm-3 (TEOM FDMS),1.48865,R,ugm-3,8.35332,R,ugm-3,10.63589,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
03-01-2015,07:00,2.700,R,ugm-3 (TEOM FDMS),2.36644,R,ugm-3,8.82906,R,ugm-3,12.45755,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
03-01-2015,08:00,7.400,R,ugm-3 (TEOM FDMS),8.24434,R,ugm-3,17.79725,R,ugm-3,30.43839,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS)
03-01-2015,09:00,8.500,R,ugm-3 (TEOM FDMS),8.20568,R,ugm-3,20.85342,R,ugm-3,33.43528,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),9.100,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
03-01-2015,10:00,7.600,R,ugm-3 (TEOM FDMS),23.96905,R,ugm-3,36.75873,R,ugm-3,73.51076,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),9.200,R,ugm-3 (TEOM FDMS),12.200,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
03-01-2015,11:00,13.900,R,ugm-3 (TEOM FDMS),81.94512,R,ugm-3,68.50049,R,ugm-3,194.14792,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),12.700,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
03-01-2015,12:00,22.200,R,ugm-3 (TEOM FDMS),104.50254,R,ugm-3,85.91715,R,ugm-3,246.15214,R,ugm-3,18.000,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),13.700,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
03-01-2015,13:00,18.900,R,ugm-3 (TEOM FDMS),91.75451,R,ugm-3,76.90593,R,ugm-3,217.59421,R,ugm-3,15.100,R,ugm-3 (TEOM FDMS),13.000,R,ugm-3 (TEOM FDMS),16.600,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
03-01-2015,14:00,14.800,R,ugm-3 (TEOM FDMS),68.31961,R,ugm-3,72.35227,R,ugm-3,177.10754,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),11.800,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
03-01-2015,15:00,11.300,R,ugm-3 (TEOM FDMS),44.80863,R,ugm-3,61.27507,R,ugm-3,129.98067,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),12.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
03-01-2015,16:00,13.800,R,ugm-3 (TEOM FDMS),57.55635,R,ugm-3,60.82658,R,ugm-3,149.07842,R,ugm-3,13.100,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
03-01-2015,17:00,9.400,R,ugm-3 (TEOM FDMS),76.14392,R,ugm-3,75.28078,R,ugm-3,192.03317,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
03-01-2015,18:00,16.800,R,ugm-3 (TEOM FDMS),50.80066,R,ugm-3,54.55502,R,ugm-3,132.44828,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),12.600,R,ugm-3 (TEOM FDMS),14.100,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
03-01-2015,19:00,14.100,R,ugm-3 (TEOM FDMS),55.76273,R,ugm-3,62.51867,R,ugm-3,148.02033,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),15.500,R,ugm-3 (TEOM FDMS),15.500,R,ugm-3 (TEOM FDMS),-2.300,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
03-01-2015,20:00,14.700,R,ugm-3 (TEOM FDMS),46.75535,R,ugm-3,55.52848,R,ugm-3,127.21902,R,ugm-3,13.400,R,ugm-3 (TEOM FDMS),11.400,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
03-01-2015,21:00,11.500,R,ugm-3 (TEOM FDMS),20.34284,R,ugm-3,43.72883,R,ugm-3,74.92075,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS)
03-01-2015,22:00,12.200,R,ugm-3 (TEOM FDMS),24.69436,R,ugm-3,41.99276,R,ugm-3,79.85692,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
03-01-2015,23:00,16.300,R,ugm-3 (TEOM FDMS),32.40392,R,ugm-3,46.74246,R,ugm-3,96.42777,R,ugm-3,20.900,R,ugm-3 (TEOM FDMS),15.200,R,ugm-3 (TEOM FDMS),17.600,R,ugm-3 (TEOM FDMS),-4.600,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
03-01-2015,24:00,8.100,R,ugm-3 (TEOM FDMS),23.05291,R,ugm-3,36.40061,R,ugm-3,71.74792,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),8.000,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
04-01-2015,01:00,9.900,R,ugm-3 (TEOM FDMS),37.47513,R,ugm-3,61.68833,R,ugm-3,119.14939,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),13.800,R,ugm-3 (TEOM FDMS),16.600,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
