Data supplied by AEA on 8/11/2015
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
01-01-2013,17:00,13.600,R,ugm-3 (TEOM FDMS),9.17140,R,ugm-3,13.69254,R,ugm-3,27.75516,R,ugm-3,14.900,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
01-01-2013,18:00,16.500,R,ugm-3 (TEOM FDMS),7.07406,R,ugm-3,12.78028,R,ugm-3,23.62703,R,ugm-3,15.600,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
01-01-2013,19:00,12.200,R,ugm-3 (TEOM FDMS),6.64749,R,ugm-3,10.12143,R,ugm-3,20.31410,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
01-01-2013,20:00,14.400,R,ugm-3 (TEOM FDMS),8.35379,R,ugm-3,17.55340,R,ugm-3,30.36237,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS)
01-01-2013,21:00,15.100,R,ugm-3 (TEOM FDMS),7.07406,R,ugm-3,16.31028,R,ugm-3,27.15702,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
01-01-2013,22:00,13.500,R,ugm-3 (TEOM FDMS),6.75413,R,ugm-3,13.92252,R,ugm-3,24.27871,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),10.900,R,ugm-3 (TEOM FDMS),-2.600,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
01-01-2013,23:00,14.900,R,ugm-3 (TEOM FDMS),3.76809,R,ugm-3,8.61581,R,ugm-3,14.39348,R,ugm-3,17.900,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),-3.000,R,ugm-3 (TEOM FDMS),-2.300,R,ugm-3 (TEOM FDMS)
01-01-2013,24:00,14.200,R,ugm-3 (TEOM FDMS),2.16843,R,ugm-3,4.93138,R,ugm-3,8.25626,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
02-01-2013,01:00,20.100,R,ugm-3 (TEOM FDMS),1.51796,R,ugm-3,4.63718,R,ugm-3,6.96469,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
02-01-2013,02:00,18.900,R,ugm-3 (TEOM FDMS),2.70384,R,ugm-3,,,,,,,18.700,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
02-01-2013,03:00,19.600,R,ugm-3 (TEOM FDMS),1.74341,R,ugm-3,4.12813,R,ugm-3,6.80133,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
02-01-2013,04:00,18.500,R,ugm-3 (TEOM FDMS),3.84262,R,ugm-3,7.76475,R,ugm-3,13.65668,R,ugm-3,15.800,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS)
02-01-2013,05:00,18.600,R,ugm-3 (TEOM FDMS),7.32945,R,ugm-3,11.77718,R,ugm-3,23.01550,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
02-01-2013,06:00,15.500,R,ugm-3 (TEOM FDMS),5.83487,R,ugm-3,10.47763,R,ugm-3,19.42431,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
02-01-2013,07:00,16.100,R,ugm-3 (TEOM FDMS),16.29504,R,ugm-3,33.77810,R,ugm-3,58.76348,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
02-01-2013,08:00,19.300,R,ugm-3 (TEOM FDMS),116.27299,R,ugm-3,89.74406,R,ugm-3,268.02683,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),12.600,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS)
02-01-2013,09:00,19.200,R,ugm-3 (TEOM FDMS),148.43650,R,ugm-3,97.06846,R,ugm-3,324.66791,R,ugm-3,19.500,R,ugm-3 (TEOM FDMS),12.800,R,ugm-3 (TEOM FDMS),14.900,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
02-01-2013,10:00,19.700,R,ugm-3 (TEOM FDMS),39.42154,R,ugm-3,56.04773,R,ugm-3,116.49324,R,ugm-3,18.700,R,ugm-3 (TEOM FDMS),11.400,R,ugm-3 (TEOM FDMS),13.900,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
02-01-2013,11:00,18.100,R,ugm-3 (TEOM FDMS),16.72224,R,ugm-3,49.28321,R,ugm-3,74.92362,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),9.200,R,ugm-3 (TEOM FDMS),13.000,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
02-01-2013,12:00,11.800,R,ugm-3 (TEOM FDMS),33.01759,R,ugm-3,58.95712,R,ugm-3,109.58338,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
02-01-2013,13:00,4.700,R,ugm-3 (TEOM FDMS),27.71625,R,ugm-3,49.45629,R,ugm-3,91.95396,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
02-01-2013,14:00,16.200,R,ugm-3 (TEOM FDMS),45.57665,R,ugm-3,67.39459,R,ugm-3,137.27782,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),14.100,R,ugm-3 (TEOM FDMS),13.300,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
02-01-2013,15:00,3.500,R,ugm-3 (TEOM FDMS),57.88719,R,ugm-3,67.94348,R,ugm-3,156.70260,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),10.400,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
02-01-2013,16:00,4.100,R,ugm-3 (TEOM FDMS),20.45822,R,ugm-3,37.56915,R,ugm-3,68.93798,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
02-01-2013,17:00,7.500,R,ugm-3 (TEOM FDMS),21.52528,R,ugm-3,26.84672,R,ugm-3,59.85169,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
02-01-2013,18:00,8.300,R,ugm-3 (TEOM FDMS),20.63596,R,ugm-3,29.51609,R,ugm-3,61.15745,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
02-01-2013,19:00,13.400,R,ugm-3 (TEOM FDMS),12.20390,R,ugm-3,20.08221,R,ugm-3,38.79458,R,ugm-3,12.200,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
02-01-2013,20:00,12.900,R,ugm-3 (TEOM FDMS),9.28615,R,ugm-3,19.22397,R,ugm-3,33.46253,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
02-01-2013,21:00,11.200,R,ugm-3 (TEOM FDMS),9.00176,R,ugm-3,14.21896,R,ugm-3,28.02147,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),11.800,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
02-01-2013,22:00,13.900,R,ugm-3 (TEOM FDMS),9.49944,R,ugm-3,19.93064,R,ugm-3,34.49624,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),10.300,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
02-01-2013,23:00,18.900,R,ugm-3 (TEOM FDMS),6.36903,R,ugm-3,15.20868,R,ugm-3,24.97438,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),11.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
02-01-2013,24:00,23.600,R,ugm-3 (TEOM FDMS),6.08402,R,ugm-3,15.42766,R,ugm-3,24.75636,R,ugm-3,21.100,R,ugm-3 (TEOM FDMS),12.200,R,ugm-3 (TEOM FDMS),16.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
03-01-2013,01:00,22.900,R,ugm-3 (TEOM FDMS),5.03286,R,ugm-3,19.94801,R,ugm-3,27.66495,R,ugm-3,22.400,R,ugm-3 (TEOM FDMS),21.000,R,ugm-3 (TEOM FDMS),23.100,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
03-01-2013,02:00,18.500,R,ugm-3 (TEOM FDMS),2.08923,R,ugm-3,,,,,,,14.700,R,ugm-3 (TEOM FDMS),11.000,R,ugm-3 (TEOM FDMS),14.400,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
03-01-2013,03:00,13.200,R,ugm-3 (TEOM FDMS),1.63802,R,ugm-3,5.16710,R,ugm-3,7.67869,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
03-01-2013,04:00,11.600,R,ugm-3 (TEOM FDMS),1.63802,R,ugm-3,4.56848,R,ugm-3,7.08008,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
03-01-2013,05:00,6.200,R,ugm-3 (TEOM FDMS),2.27913,R,ugm-3,4.72866,R,ugm-3,8.22327,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
03-01-2013,06:00,6.600,R,ugm-3 (TEOM FDMS),6.40988,R,ugm-3,10.86587,R,ugm-3,20.69421,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
03-01-2013,07:00,6.900,R,ugm-3 (TEOM FDMS),8.76010,R,ugm-3,11.12836,R,ugm-3,24.56033,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),9.400,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
03-01-2013,08:00,12.100,R,ugm-3 (TEOM FDMS),18.73102,R,ugm-3,24.59379,R,ugm-3,53.31428,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
03-01-2013,09:00,11.600,R,ugm-3 (TEOM FDMS),25.88865,R,ugm-3,34.04107,R,ugm-3,73.73644,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
03-01-2013,10:00,9.700,R,ugm-3 (TEOM FDMS),34.68461,R,ugm-3,38.96145,R,ugm-3,92.14377,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
03-01-2013,11:00,13.000,R,ugm-3 (TEOM FDMS),24.10813,R,ugm-3,28.33034,R,ugm-3,65.29562,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),11.000,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
03-01-2013,12:00,10.300,R,ugm-3 (TEOM FDMS),24.89143,R,ugm-3,36.33272,R,ugm-3,74.49905,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),9.400,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
03-01-2013,13:00,13.100,R,ugm-3 (TEOM FDMS),22.57707,R,ugm-3,26.15774,R,ugm-3,60.77543,R,ugm-3,11.700,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
03-01-2013,14:00,12.600,R,ugm-3 (TEOM FDMS),35.61042,R,ugm-3,41.73505,R,ugm-3,96.33693,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),10.300,R,ugm-3 (TEOM FDMS),13.100,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
03-01-2013,15:00,16.400,R,ugm-3 (TEOM FDMS),62.31854,R,ugm-3,66.46033,R,ugm-3,162.01409,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),10.200,R,ugm-3 (TEOM FDMS),10.400,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
03-01-2013,16:00,12.800,R,ugm-3 (TEOM FDMS),36.35848,R,ugm-3,58.28726,R,ugm-3,114.03616,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),9.200,R,ugm-3 (TEOM FDMS),12.000,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
03-01-2013,17:00,20.500,R,ugm-3 (TEOM FDMS),66.41342,R,ugm-3,75.92003,R,ugm-3,177.75253,R,ugm-3,18.400,R,ugm-3 (TEOM FDMS),15.000,R,ugm-3 (TEOM FDMS),15.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
03-01-2013,18:00,19.800,R,ugm-3 (TEOM FDMS),64.34790,R,ugm-3,71.40845,R,ugm-3,170.07384,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),16.600,R,ugm-3 (TEOM FDMS),21.400,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS)
03-01-2013,19:00,21.100,R,ugm-3 (TEOM FDMS),50.95875,R,ugm-3,69.33817,R,ugm-3,147.47383,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),16.000,R,ugm-3 (TEOM FDMS),20.900,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS)
03-01-2013,20:00,23.200,R,ugm-3 (TEOM FDMS),34.15014,R,ugm-3,64.28725,R,ugm-3,116.65007,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),15.900,R,ugm-3 (TEOM FDMS),20.500,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS)
03-01-2013,21:00,17.000,R,ugm-3 (TEOM FDMS),38.49480,R,ugm-3,53.48689,R,ugm-3,112.51142,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),12.400,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
03-01-2013,22:00,18.800,R,ugm-3 (TEOM FDMS),13.28281,R,ugm-3,34.96289,R,ugm-3,55.32958,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),14.000,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
03-01-2013,23:00,17.100,R,ugm-3 (TEOM FDMS),14.03057,R,ugm-3,33.87133,R,ugm-3,55.38457,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),9.400,R,ugm-3 (TEOM FDMS),14.500,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
03-01-2013,24:00,13.800,R,ugm-3 (TEOM FDMS),15.13443,R,ugm-3,33.70351,R,ugm-3,56.90931,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),12.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
04-01-2013,01:00,23.100,R,ugm-3 (TEOM FDMS),6.22527,R,ugm-3,32.53354,R,ugm-3,42.07883,R,ugm-3,19.800,R,ugm-3 (TEOM FDMS),14.700,R,ugm-3 (TEOM FDMS),20.600,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS)
