Daily Mean data          supplied by UK-air on 22/1/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 All Data are GMT hour ending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status: V=verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,Leeds Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,PM10 particulate matter (Hourly measured),status/unit,Nitric oxide,status/unit,Nitrogen dioxide,status/unit,Nitrogen oxides as nitrogen dioxide,status/unit,Non-volatile PM10 (Hourly measured),status/unit,Non-volatile PM2.5 (Hourly measured),status/unit,PM2.5 particulate matter (Hourly measured),status/unit,Volatile PM10 (Hourly measured),status/unit,Volatile PM2.5 (Hourly measured),status/unit,Carbon monoxide,status/unit,PM10 particulate matter (Hourly measured),status/unit,Nitric oxide,status/unit,Nitrogen dioxide,status/unit,Nitrogen oxides as nitrogen dioxide,status/unit,Non-volatile PM10 (Hourly measured),status/unit,Non-volatile PM2.5 (Hourly measured),status/unit,Ozone,status/unit,PM2.5 particulate matter (Hourly measured),status/unit,Sulphur dioxide,status/unit,Volatile PM10 (Hourly measured),status/unit,Volatile PM2.5 (Hourly measured),status/unit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/08/15,12,V ugm-3 (TEOM FDMS),45,V ugm-3,39,V ugm-3,108,V ugm-3,11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.22,V mgm-3,9,V ugm-3 (TEOM FDMS),14,V ugm-3,22,V ugm-3,43,V ugm-3,7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),21,V ugm-3,9,V ugm-3 (TEOM FDMS),2,V ugm-3,2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
25/08/15,11,V ugm-3 (TEOM FDMS),20,V ugm-3,29,V ugm-3,60,V ugm-3,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.17,V mgm-3,10,V ugm-3 (TEOM FDMS),12,V ugm-3,27,V ugm-3,46,V ugm-3,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),28,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
26/08/15,10,V ugm-3 (TEOM FDMS),15,V ugm-3,23,V ugm-3,46,V ugm-3,8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.22,V mgm-3,8,V ugm-3 (TEOM FDMS),9,V ugm-3,25,V ugm-3,39,V ugm-3,7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),37,V ugm-3,6,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
27/08/15,10,V ugm-3 (TEOM FDMS),14,V ugm-3,20,V ugm-3,41,V ugm-3,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),0.26,V mgm-3,9,V ugm-3 (TEOM FDMS),10,V ugm-3,27,V ugm-3,42,V ugm-3,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),37,V ugm-3,6,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
28/08/15,10,V ugm-3 (TEOM FDMS),15,V ugm-3,24,V ugm-3,47,V ugm-3,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),0.26,V mgm-3,9,V ugm-3 (TEOM FDMS),8,V ugm-3,26,V ugm-3,38,V ugm-3,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),38,V ugm-3,7,V ugm-3 (TEOM FDMS),1,V ugm-3,0,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
29/08/15,11,V ugm-3 (TEOM FDMS),14,V ugm-3,22,V ugm-3,43,V ugm-3,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.23,V mgm-3,8,V ugm-3 (TEOM FDMS),6,V ugm-3,25,V ugm-3,34,V ugm-3,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),41,V ugm-3,7,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
30/08/15,12,V ugm-3 (TEOM FDMS),25,V ugm-3,37,V ugm-3,75,V ugm-3,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.2,V mgm-3,9,V ugm-3 (TEOM FDMS),6,V ugm-3,30,V ugm-3,39,V ugm-3,8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),33,V ugm-3,9,V ugm-3 (TEOM FDMS),2,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
31/08/15,14,V ugm-3 (TEOM FDMS),32,V ugm-3,31,V ugm-3,81,V ugm-3,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.17,V mgm-3,8,V ugm-3 (TEOM FDMS),4,V ugm-3,17,V ugm-3,24,V ugm-3,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),37,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
01/09/15,10,V ugm-3 (TEOM FDMS),39,V ugm-3,39,V ugm-3,98,V ugm-3,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.19,V mgm-3,6,V ugm-3 (TEOM FDMS),9,V ugm-3,25,V ugm-3,39,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),39,V ugm-3,6,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
02/09/15,10,V ugm-3 (TEOM FDMS),35,V ugm-3,35,V ugm-3,89,V ugm-3,8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.19,V mgm-3,6,V ugm-3 (TEOM FDMS),9,V ugm-3,23,V ugm-3,38,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),39,V ugm-3,6,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
03/09/15,9,V ugm-3 (TEOM FDMS),34,V ugm-3,36,V ugm-3,88,V ugm-3,8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.19,V mgm-3,6,V ugm-3 (TEOM FDMS),9,V ugm-3,23,V ugm-3,37,V ugm-3,5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),37,V ugm-3,5,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
04/09/15,9,V ugm-3 (TEOM FDMS),46,V ugm-3,43,V ugm-3,113,V ugm-3,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.2,V mgm-3,6,V ugm-3 (TEOM FDMS),10,V ugm-3,27,V ugm-3,43,V ugm-3,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),36,V ugm-3,6,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
05/09/15,13,V ugm-3 (TEOM FDMS),36,V ugm-3,36,V ugm-3,92,V ugm-3,12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),0.2,V mgm-3,8,V ugm-3 (TEOM FDMS),7,V ugm-3,18,V ugm-3,29,V ugm-3,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),39,V ugm-3,6,V ugm-3 (TEOM FDMS),1,V ugm-3,0,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
06/09/15,9,V ugm-3 (TEOM FDMS),16,V ugm-3,20,V ugm-3,44,V ugm-3,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.18,V mgm-3,9,V ugm-3 (TEOM FDMS),5,V ugm-3,18,V ugm-3,26,V ugm-3,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),38,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
07/09/15,14,V ugm-3 (TEOM FDMS),54,V ugm-3,47,V ugm-3,129,V ugm-3,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.22,V mgm-3,12,V ugm-3 (TEOM FDMS),12,V ugm-3,31,V ugm-3,49,V ugm-3,11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),29,V ugm-3,9,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
08/09/15,20,V ugm-3 (TEOM FDMS),70,V ugm-3,53,V ugm-3,160,V ugm-3,17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.23,V mgm-3,15,V ugm-3 (TEOM FDMS),7,V ugm-3,24,V ugm-3,35,V ugm-3,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),29,V ugm-3,13,V ugm-3 (TEOM FDMS),1,V ugm-3,3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
09/09/15,18,V ugm-3 (TEOM FDMS),56,V ugm-3,53,V ugm-3,139,V ugm-3,16,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.19,V mgm-3,14,V ugm-3 (TEOM FDMS),3,V ugm-3,24,V ugm-3,29,V ugm-3,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),47,V ugm-3,11,V ugm-3 (TEOM FDMS),3,V ugm-3,2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
10/09/15,23,V ugm-3 (TEOM FDMS),53,V ugm-3,50,V ugm-3,131,V ugm-3,20,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.19,V mgm-3,18,V ugm-3 (TEOM FDMS),4,V ugm-3,23,V ugm-3,30,V ugm-3,15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),45,V ugm-3,12,V ugm-3 (TEOM FDMS),3,V ugm-3,3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
11/09/15,28,V ugm-3 (TEOM FDMS),60,V ugm-3,56,V ugm-3,147,V ugm-3,24,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.19,V mgm-3,23,V ugm-3 (TEOM FDMS),3,V ugm-3,22,V ugm-3,26,V ugm-3,18,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),45,V ugm-3,16,V ugm-3 (TEOM FDMS),3,V ugm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
12/09/15,22,V ugm-3 (TEOM FDMS),31,V ugm-3,40,V ugm-3,88,V ugm-3,16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0.24,V mgm-3,19,V ugm-3 (TEOM FDMS),8,V ugm-3,36,V ugm-3,49,V ugm-3,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),30,V ugm-3,18,V ugm-3 (TEOM FDMS),3,V ugm-3,5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
13/09/15,14,V ugm-3 (TEOM FDMS),35,V ugm-3,41,V ugm-3,94,V ugm-3,11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.23,V mgm-3,12,V ugm-3 (TEOM FDMS),17,V ugm-3,32,V ugm-3,58,V ugm-3,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),23,V ugm-3,11,V ugm-3 (TEOM FDMS),3,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
14/09/15,19,V ugm-3 (TEOM FDMS),68,V ugm-3,55,V ugm-3,158,V ugm-3,16,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.18,V mgm-3,12,V ugm-3 (TEOM FDMS),5,V ugm-3,23,V ugm-3,32,V ugm-3,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),31,V ugm-3,11,V ugm-3 (TEOM FDMS),1,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
15/09/15,10,V ugm-3 (TEOM FDMS),, ,, ,, ,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.23,V mgm-3,10,V ugm-3 (TEOM FDMS),12,V ugm-3,38,V ugm-3,56,V ugm-3,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),27,V ugm-3,9,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
16/09/15,15,V ugm-3 (TEOM FDMS),68,V ugm-3,52,V ugm-3,157,V ugm-3,13,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.2,V mgm-3,11,V ugm-3 (TEOM FDMS),12,V ugm-3,28,V ugm-3,46,V ugm-3,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),32,V ugm-3,7,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
17/09/15,14,V ugm-3 (TEOM FDMS),49,V ugm-3,51,V ugm-3,126,V ugm-3,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.29,V mgm-3,11,V ugm-3 (TEOM FDMS),16,V ugm-3,45,V ugm-3,69,V ugm-3,11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),26,V ugm-3,9,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
18/09/15,21,V ugm-3 (TEOM FDMS),83,V ugm-3,64,V ugm-3,190,V ugm-3,19,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.25,V mgm-3,16,V ugm-3 (TEOM FDMS),23,V ugm-3,40,V ugm-3,75,V ugm-3,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),23,V ugm-3,12,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
19/09/15,16,V ugm-3 (TEOM FDMS),37,V ugm-3,45,V ugm-3,102,V ugm-3,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.23,V mgm-3,15,V ugm-3 (TEOM FDMS),12,V ugm-3,39,V ugm-3,57,V ugm-3,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),26,V ugm-3,12,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
20/09/15,14,V ugm-3 (TEOM FDMS),18,V ugm-3,32,V ugm-3,60,V ugm-3,10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.19,V mgm-3,14,V ugm-3 (TEOM FDMS),8,V ugm-3,31,V ugm-3,44,V ugm-3,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),30,V ugm-3,13,V ugm-3 (TEOM FDMS),1,V ugm-3,4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
21/09/15,12,V ugm-3 (TEOM FDMS),57,V ugm-3,53,V ugm-3,140,V ugm-3,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.27,V mgm-3,10,V ugm-3 (TEOM FDMS),20,V ugm-3,48,V ugm-3,79,V ugm-3,7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),20,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
22/09/15,16,V ugm-3 (TEOM FDMS),62,V ugm-3,50,V ugm-3,145,V ugm-3,15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.21,V mgm-3,10,V ugm-3 (TEOM FDMS),15,V ugm-3,32,V ugm-3,54,V ugm-3,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),23,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
23/09/15,11,V ugm-3 (TEOM FDMS),29,V ugm-3,36,V ugm-3,80,V ugm-3,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.28,V mgm-3,11,V ugm-3 (TEOM FDMS),16,V ugm-3,39,V ugm-3,64,V ugm-3,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),23,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
24/09/15,12,V ugm-3 (TEOM FDMS),26,V ugm-3,32,V ugm-3,73,V ugm-3,11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.33,V mgm-3,11,V ugm-3 (TEOM FDMS),12,V ugm-3,33,V ugm-3,51,V ugm-3,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),27,V ugm-3,7,V ugm-3 (TEOM FDMS),1,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
25/09/15,15,V ugm-3 (TEOM FDMS),37,V ugm-3,42,V ugm-3,99,V ugm-3,15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),0.2,V mgm-3,14,V ugm-3 (TEOM FDMS),14,V ugm-3,37,V ugm-3,58,V ugm-3,13,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),30,V ugm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3,0,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
26/09/15,29,V ugm-3 (TEOM FDMS),66,V ugm-3,62,V ugm-3,163,V ugm-3,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.3,V mgm-3,21,V ugm-3 (TEOM FDMS),50,V ugm-3,50,V ugm-3,126,V ugm-3,20,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),13,V ugm-3,14,V ugm-3 (TEOM FDMS),2,V ugm-3,1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
27/09/15,20,V ugm-3 (TEOM FDMS),39,V ugm-3,48,V ugm-3,108,V ugm-3,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.3,V mgm-3,22,V ugm-3 (TEOM FDMS),32,V ugm-3,40,V ugm-3,89,V ugm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),17,V ugm-3,18,V ugm-3 (TEOM FDMS),2,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
28/09/15,25,V ugm-3 (TEOM FDMS),92,V ugm-3,64,V ugm-3,205,V ugm-3,21,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.3,V mgm-3,25,V ugm-3 (TEOM FDMS),33,V ugm-3,43,V ugm-3,94,V ugm-3,21,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3,18,V ugm-3 (TEOM FDMS),2,V ugm-3,4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
29/09/15,23,V ugm-3 (TEOM FDMS),98,V ugm-3,65,V ugm-3,216,V ugm-3,19,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.29,V mgm-3,24,V ugm-3 (TEOM FDMS),30,V ugm-3,40,V ugm-3,85,V ugm-3,19,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),17,V ugm-3,17,V ugm-3 (TEOM FDMS),3,V ugm-3,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
30/09/15,19,V ugm-3 (TEOM FDMS),79,V ugm-3,62,V ugm-3,184,V ugm-3,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.19,V mgm-3,16,V ugm-3 (TEOM FDMS),5,V ugm-3,25,V ugm-3,34,V ugm-3,12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),39,V ugm-3,11,V ugm-3 (TEOM FDMS),3,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
01/10/15,32,N ugm-3 (TEOM FDMS),81,N ugm-3,63,N ugm-3,188,N ugm-3,27,N ugm-3 (TEOM FDMS),22,N ugm-3 (TEOM FDMS),28,N ugm-3 (TEOM FDMS),5,N ugm-3 (TEOM FDMS),6,N ugm-3 (TEOM FDMS),0.26,N mgm-3,31,N ugm-3 (TEOM FDMS),36,N ugm-3,46,N ugm-3,99,N ugm-3,26,N ugm-3 (TEOM FDMS),14,N ugm-3 (TEOM FDMS),23,N ugm-3,19,N ugm-3 (TEOM FDMS),5,N ugm-3,5,N ugm-3 (TEOM FDMS),5,N ugm-3 (TEOM FDMS)
02/10/15,40,N ugm-3 (TEOM FDMS),102,N ugm-3,69,N ugm-3,222,N ugm-3,33,N ugm-3 (TEOM FDMS),26,N ugm-3 (TEOM FDMS),34,N ugm-3 (TEOM FDMS),8,N ugm-3 (TEOM FDMS),8,N ugm-3 (TEOM FDMS),0.57,N mgm-3,46,N ugm-3 (TEOM FDMS),98,N ugm-3,68,N ugm-3,217,N ugm-3,38,N ugm-3 (TEOM FDMS),25,N ugm-3 (TEOM FDMS),6,N ugm-3,33,N ugm-3 (TEOM FDMS),5,N ugm-3,8,N ugm-3 (TEOM FDMS),8,N ugm-3 (TEOM FDMS)
03/10/15,50,N ugm-3 (TEOM FDMS),67,N ugm-3,58,N ugm-3,161,N ugm-3,39,N ugm-3 (TEOM FDMS),36,N ugm-3 (TEOM FDMS),47,N ugm-3 (TEOM FDMS),10,N ugm-3 (TEOM FDMS),11,N ugm-3 (TEOM FDMS),0.34,N mgm-3,47,N ugm-3 (TEOM FDMS),22,N ugm-3,44,N ugm-3,77,N ugm-3,37,N ugm-3 (TEOM FDMS),31,N ugm-3 (TEOM FDMS),14,N ugm-3,42,N ugm-3 (TEOM FDMS),2,N ugm-3,10,N ugm-3 (TEOM FDMS),11,N ugm-3 (TEOM FDMS)
