Data supplied by AEA on 21/1/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
01-01-2015,10:00,0.144943,R,mgm-3,8.800,R,ugm-3 (TEOM FDMS),3.19309,R,ugm-3,23.46112,R,ugm-3,28.35712,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),43.35658,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),1.35573,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
01-01-2015,11:00,0.109726,R,mgm-3,10.400,R,ugm-3 (TEOM FDMS),0.91271,R,ugm-3,9.75327,R,ugm-3,11.15274,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),65.25939,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),1.11957,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS)
01-01-2015,12:00,0.118457,R,mgm-3,9.800,R,ugm-3 (TEOM FDMS),1.17309,R,ugm-3,10.55365,R,ugm-3,12.35236,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),65.35918,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),1.35573,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS)
01-01-2015,13:00,0.136211,R,mgm-3,11.500,R,ugm-3 (TEOM FDMS),1.36860,R,ugm-3,11.20486,R,ugm-3,13.30335,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),-2.400,R,ugm-3 (TEOM FDMS),68.45251,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.29652,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS)
01-01-2015,14:00,0.142032,R,mgm-3,6.300,R,ugm-3 (TEOM FDMS),1.27100,R,ugm-3,9.30383,R,ugm-3,11.25267,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),70.34843,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),1.47347,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
01-01-2015,15:00,0.130390,R,mgm-3,7.600,R,ugm-3 (TEOM FDMS),1.27069,R,ugm-3,9.25459,R,ugm-3,11.20295,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),68.05337,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),1.53201,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
01-01-2015,16:00,0.142032,R,mgm-3,2.000,R,ugm-3 (TEOM FDMS),1.07548,R,ugm-3,9.85368,R,ugm-3,11.50273,R,ugm-3,-1.400,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),65.70842,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),1.17944,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
01-01-2015,17:00,0.139122,R,mgm-3,6.600,R,ugm-3 (TEOM FDMS),0.91271,R,ugm-3,9.30336,R,ugm-3,10.70283,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),65.75832,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),1.35639,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
01-01-2015,18:00,0.142032,R,mgm-3,5.000,R,ugm-3 (TEOM FDMS),1.07548,R,ugm-3,9.65382,R,ugm-3,11.30288,R,ugm-3,-1.000,R,ugm-3 (TEOM FDMS),,,,64.61079,R,ugm-3,,,,1.70896,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),,,
01-01-2015,19:00,0.144943,R,mgm-3,4.600,R,ugm-3 (TEOM FDMS),0.84692,R,ugm-3,8.70379,R,ugm-3,10.00238,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),64.91014,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),2.00366,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
01-01-2015,20:00,0.136211,R,mgm-3,4.800,R,ugm-3 (TEOM FDMS),0.71657,R,ugm-3,8.25339,R,ugm-3,9.35213,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),-2.000,R,ugm-3 (TEOM FDMS),64.01208,R,ugm-3,-1.900,R,ugm-3 (TEOM FDMS),1.94445,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
01-01-2015,21:00,0.144943,R,mgm-3,5.700,R,ugm-3 (TEOM FDMS),1.04274,R,ugm-3,10.20414,R,ugm-3,11.80299,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),60.71917,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),1.47347,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
01-01-2015,22:00,0.130390,R,mgm-3,3.300,R,ugm-3 (TEOM FDMS),0.65140,R,ugm-3,7.50322,R,ugm-3,8.50202,R,ugm-3,-0.700,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS),62.11616,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),1.65042,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
01-01-2015,23:00,0.136211,R,mgm-3,2.300,R,ugm-3 (TEOM FDMS),0.61866,R,ugm-3,8.10326,R,ugm-3,9.05186,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),60.27014,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),2.00366,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
01-01-2015,24:00,0.151055,R,mgm-3,2.900,R,ugm-3 (TEOM FDMS),4.07337,R,ugm-3,16.60911,R,ugm-3,22.85485,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),56.97724,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),2.12140,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
02-01-2015,01:00,0.154257,R,mgm-3,8.500,R,ugm-3 (TEOM FDMS),5.18045,R,ugm-3,16.15234,R,ugm-3,24.09559,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),63.59631,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),2.11453,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
02-01-2015,02:00,0.133883,R,mgm-3,8.500,R,ugm-3 (TEOM FDMS),4.00508,R,ugm-3,13.14844,R,ugm-3,19.28948,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),70.64778,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.87948,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
02-01-2015,03:00,0.125152,R,mgm-3,6.300,R,ugm-3 (TEOM FDMS),2.74250,R,ugm-3,9.51134,R,ugm-3,13.71645,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),74.14026,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),1.76218,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
02-01-2015,04:00,0.130973,R,mgm-3,10.200,R,ugm-3 (TEOM FDMS),1.79549,R,ugm-3,7.35882,R,ugm-3,10.11187,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),74.04047,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),1.46882,R,ugm-3,-2.200,R,ugm-3 (TEOM FDMS),-3.600,R,ugm-3 (TEOM FDMS)
02-01-2015,05:00,0.128062,R,mgm-3,10.300,R,ugm-3 (TEOM FDMS),4.11360,R,ugm-3,14.81757,R,ugm-3,21.12500,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),68.75187,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.76218,R,ugm-3,-0.700,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
02-01-2015,06:00,0.128062,R,mgm-3,15.800,R,ugm-3 (TEOM FDMS),4.96238,R,ugm-3,16.57038,R,ugm-3,24.17926,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),66.05767,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),1.40961,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
02-01-2015,07:00,0.142615,R,mgm-3,12.500,R,ugm-3 (TEOM FDMS),8.09685,R,ugm-3,24.97964,R,ugm-3,37.39463,R,ugm-3,14.800,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),57.27659,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),1.40961,R,ugm-3,-2.300,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
02-01-2015,08:00,0.133883,R,mgm-3,17.300,R,ugm-3 (TEOM FDMS),7.67245,R,ugm-3,27.23209,R,ugm-3,38.99635,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),56.52820,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.46815,R,ugm-3,-0.900,R,ugm-3 (TEOM FDMS),-1.700,R,ugm-3 (TEOM FDMS)
02-01-2015,09:00,0.139995,R,mgm-3,15.300,R,ugm-3 (TEOM FDMS),8.39059,R,ugm-3,27.73316,R,ugm-3,40.59855,R,ugm-3,16.500,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),56.17896,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),1.46882,R,ugm-3,-1.200,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS)
02-01-2015,10:00,0.157458,R,mgm-3,16.100,R,ugm-3 (TEOM FDMS),12.89584,R,ugm-3,36.14290,R,ugm-3,55.91624,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),48.99444,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),1.99767,R,ugm-3,-0.700,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS)
02-01-2015,11:00,0.172302,R,mgm-3,18.800,R,ugm-3 (TEOM FDMS),16.58535,R,ugm-3,42.24999,R,ugm-3,67.68051,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),46.40003,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),1.52736,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
02-01-2015,12:00,0.157167,R,mgm-3,14.000,R,ugm-3 (TEOM FDMS),12.53692,R,ugm-3,30.03581,R,ugm-3,49.25883,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),54.68218,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.58590,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
02-01-2015,13:00,0.154257,R,mgm-3,12.200,R,ugm-3 (TEOM FDMS),10.80692,R,ugm-3,26.88114,R,ugm-3,43.45152,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),57.07702,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),1.46882,R,ugm-3,-1.000,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
02-01-2015,14:00,0.163279,R,mgm-3,18.200,R,ugm-3 (TEOM FDMS),10.83935,R,ugm-3,29.53474,R,ugm-3,46.15484,R,ugm-3,18.400,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),57.52605,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.58590,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),-2.600,R,ugm-3 (TEOM FDMS)
02-01-2015,15:00,0.172011,R,mgm-3,20.200,R,ugm-3 (TEOM FDMS),12.69970,R,ugm-3,37.74606,R,ugm-3,57.21865,R,ugm-3,19.600,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),52.18756,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),1.11625,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
02-01-2015,16:00,0.181033,R,mgm-3,22.800,R,ugm-3 (TEOM FDMS),12.63484,R,ugm-3,44.45319,R,ugm-3,63.82634,R,ugm-3,22.000,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),47.09852,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),1.11625,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
02-01-2015,17:00,0.240116,R,mgm-3,22.500,R,ugm-3 (TEOM FDMS),16.91214,R,ugm-3,57.06757,R,ugm-3,82.99915,R,ugm-3,21.800,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),33.37808,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),1.40961,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
02-01-2015,18:00,0.216541,R,mgm-3,24.000,R,ugm-3 (TEOM FDMS),11.16552,R,ugm-3,41.94973,R,ugm-3,59.06995,R,ugm-3,22.600,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),41.06153,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),1.29253,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
02-01-2015,19:00,0.210720,R,mgm-3,23.000,R,ugm-3 (TEOM FDMS),10.31673,R,ugm-3,46.90645,R,ugm-3,62.72522,R,ugm-3,22.100,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),37.21981,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),1.17545,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
02-01-2015,20:00,0.192966,R,mgm-3,22.100,R,ugm-3 (TEOM FDMS),9.10903,R,ugm-3,42.65114,R,ugm-3,56.61813,R,ugm-3,18.800,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),43.50626,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),1.17479,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
02-01-2015,21:00,0.175212,R,mgm-3,18.200,R,ugm-3 (TEOM FDMS),3.33060,R,ugm-3,30.78599,R,ugm-3,35.89284,R,ugm-3,18.300,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),44.25465,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),1.41028,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
02-01-2015,22:00,0.190347,R,mgm-3,19.900,R,ugm-3 (TEOM FDMS),3.55855,R,ugm-3,35.94353,R,ugm-3,41.39989,R,ugm-3,18.300,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),36.02239,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),1.76218,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
02-01-2015,23:00,0.169391,R,mgm-3,19.100,R,ugm-3 (TEOM FDMS),2.61185,R,ugm-3,30.53641,R,ugm-3,34.54118,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),38.71658,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),2.29037,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
02-01-2015,24:00,0.160369,R,mgm-3,19.600,R,ugm-3 (TEOM FDMS),2.44845,R,ugm-3,26.98251,R,ugm-3,30.73674,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),42.50841,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),2.05555,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
03-01-2015,01:00,0.149018,R,mgm-3,18.300,R,ugm-3 (TEOM FDMS),1.04565,R,ugm-3,17.10349,R,ugm-3,18.70680,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),53.95042,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),2.02938,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS)
03-01-2015,02:00,0.152898,R,mgm-3,17.300,R,ugm-3 (TEOM FDMS),1.13296,R,ugm-3,21.37984,R,ugm-3,23.11703,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),49.02770,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),2.10743,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
03-01-2015,03:00,0.151928,R,mgm-3,17.200,R,ugm-3 (TEOM FDMS),1.40540,R,ugm-3,21.84649,R,ugm-3,24.00140,R,ugm-3,16.000,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),46.64949,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),1.99035,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
03-01-2015,04:00,0.140286,R,mgm-3,15.200,R,ugm-3 (TEOM FDMS),2.18932,R,ugm-3,27.25886,R,ugm-3,30.61578,R,ugm-3,13.100,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),40.06368,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.93181,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
03-01-2015,05:00,0.117002,R,mgm-3,17.000,R,ugm-3 (TEOM FDMS),0.81729,R,ugm-3,14.07983,R,ugm-3,15.33299,R,ugm-3,12.200,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),55.03143,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),1.87327,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
03-01-2015,06:00,0.110890,R,mgm-3,9.600,R,ugm-3 (TEOM FDMS),0.62084,R,ugm-3,12.92802,R,ugm-3,13.87997,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),59.87100,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),1.75619,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
03-01-2015,07:00,0.223526,R,mgm-3,7.400,R,ugm-3 (TEOM FDMS),2.58191,R,ugm-3,18.68943,R,ugm-3,22.64830,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),54.73207,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),1.58058,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
03-01-2015,08:00,0.205481,R,mgm-3,7.300,R,ugm-3 (TEOM FDMS),3.33341,R,ugm-3,29.26268,R,ugm-3,34.37384,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),41.01164,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),1.34642,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
03-01-2015,09:00,0.220325,R,mgm-3,9.900,R,ugm-3 (TEOM FDMS),5.16320,R,ugm-3,35.02505,R,ugm-3,42.94184,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),32.77937,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),1.11226,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
03-01-2015,10:00,0.350715,R,mgm-3,15.300,R,ugm-3 (TEOM FDMS),8.46387,R,ugm-3,43.19286,R,ugm-3,56.17060,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),24.89636,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),1.22934,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
03-01-2015,11:00,0.323939,R,mgm-3,8.000,R,ugm-3 (TEOM FDMS),15.26103,R,ugm-3,51.96167,R,ugm-3,75.36158,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),16.51442,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),1.40496,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
