Data supplied by AEA on 22/1/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
01-01-2016,10:00,0.523890,P,mgm-3,17.300,P,ugm-3 (TEOM FDMS),16.33963,P,ugm-3,50.29875,P,ugm-3,75.35250,P,ugm-3,14.700,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS),5.98710,P,ugm-3,10.300,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,2.600,P,ugm-3 (TEOM FDMS),3.700,P,ugm-3 (TEOM FDMS)
01-01-2016,11:00,0.500606,P,mgm-3,17.300,P,ugm-3 (TEOM FDMS),10.97624,P,ugm-3,42.84000,P,ugm-3,59.67000,P,ugm-3,14.800,P,ugm-3 (TEOM FDMS),8.700,P,ugm-3 (TEOM FDMS),11.97420,P,ugm-3,12.300,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,2.500,P,ugm-3 (TEOM FDMS),3.600,P,ugm-3 (TEOM FDMS)
01-01-2016,12:00,0.477322,P,mgm-3,21.600,P,ugm-3 (TEOM FDMS),8.98056,P,ugm-3,33.46875,P,ugm-3,47.23875,P,ugm-3,16.600,P,ugm-3 (TEOM FDMS),10.900,P,ugm-3 (TEOM FDMS),16.76388,P,ugm-3,15.300,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,5.000,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS)
01-01-2016,13:00,0.500606,P,mgm-3,20.200,P,ugm-3 (TEOM FDMS),6.23650,P,ugm-3,29.26125,P,ugm-3,38.82375,P,ugm-3,15.000,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),22.55141,P,ugm-3,12.200,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,5.200,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS)
01-01-2016,14:00,0.512248,P,mgm-3,16.500,P,ugm-3 (TEOM FDMS),4.73974,P,ugm-3,29.83500,P,ugm-3,37.10250,P,ugm-3,11.600,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS),24.54711,P,ugm-3,11.100,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,4.900,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS)
01-01-2016,15:00,0.488964,P,mgm-3,14.600,P,ugm-3 (TEOM FDMS),3.61717,P,ugm-3,27.34875,P,ugm-3,32.89500,P,ugm-3,11.100,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS),29.73593,P,ugm-3,9.000,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,3.500,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
01-01-2016,16:00,0.488964,P,mgm-3,12.100,P,ugm-3 (TEOM FDMS),2.74406,P,ugm-3,29.07000,P,ugm-3,33.27750,P,ugm-3,7.700,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS),30.93335,P,ugm-3,9.700,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,4.400,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
01-01-2016,17:00,0.535532,P,mgm-3,14.200,P,ugm-3 (TEOM FDMS),2.49460,P,ugm-3,28.30500,P,ugm-3,32.13000,P,ugm-3,9.600,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS),33.72733,P,ugm-3,3.800,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,4.600,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
01-01-2016,18:00,0.547174,P,mgm-3,11.000,P,ugm-3 (TEOM FDMS),1.49676,P,ugm-3,29.26125,P,ugm-3,31.55625,P,ugm-3,6.300,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS),32.92905,P,ugm-3,7.000,P,ugm-3 (TEOM FDMS),2.66090,P,ugm-3,4.700,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
01-01-2016,19:00,0.628668,P,mgm-3,12.600,P,ugm-3 (TEOM FDMS),2.12041,P,ugm-3,28.49625,P,ugm-3,31.74750,P,ugm-3,7.600,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS),33.12862,P,ugm-3,7.200,P,ugm-3 (TEOM FDMS),2.66090,P,ugm-3,5.000,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
01-01-2016,20:00,0.675236,P,mgm-3,10.200,P,ugm-3 (TEOM FDMS),0.74838,P,ugm-3,24.86250,P,ugm-3,26.01000,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS),37.71873,P,ugm-3,5.800,P,ugm-3 (TEOM FDMS),2.39481,P,ugm-3,-1.000,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS)
01-01-2016,21:00,0.849866,P,mgm-3,11.300,P,ugm-3 (TEOM FDMS),1.24730,P,ugm-3,27.92250,P,ugm-3,29.83500,P,ugm-3,9.700,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS),33.52776,P,ugm-3,6.700,P,ugm-3 (TEOM FDMS),2.39481,P,ugm-3,1.600,P,ugm-3 (TEOM FDMS),3.500,P,ugm-3 (TEOM FDMS)
01-01-2016,22:00,1.001212,P,mgm-3,11.200,P,ugm-3 (TEOM FDMS),0.87311,P,ugm-3,18.93375,P,ugm-3,20.27250,P,ugm-3,8.600,P,ugm-3 (TEOM FDMS),7.300,P,ugm-3 (TEOM FDMS),40.11357,P,ugm-3,12.100,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,2.600,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
01-01-2016,23:00,1.117632,P,mgm-3,15.600,P,ugm-3 (TEOM FDMS),0.49892,P,ugm-3,17.78625,P,ugm-3,18.55125,P,ugm-3,10.700,P,ugm-3 (TEOM FDMS),6.500,P,ugm-3 (TEOM FDMS),40.51271,P,ugm-3,12.600,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,4.900,P,ugm-3 (TEOM FDMS),6.100,P,ugm-3 (TEOM FDMS)
01-01-2016,24:00,1.047780,P,mgm-3,18.200,P,ugm-3 (TEOM FDMS),1.24730,P,ugm-3,28.49625,P,ugm-3,30.40875,P,ugm-3,12.900,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS),30.13507,P,ugm-3,10.100,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,5.300,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
02-01-2016,01:00,1.094348,P,mgm-3,18.300,P,ugm-3 (TEOM FDMS),0.49892,P,ugm-3,14.53500,P,ugm-3,15.30000,P,ugm-3,12.500,P,ugm-3 (TEOM FDMS),7.400,P,ugm-3 (TEOM FDMS),43.30669,P,ugm-3,8.900,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,5.800,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS)
02-01-2016,02:00,1.140916,P,mgm-3,12.600,P,ugm-3 (TEOM FDMS),1.24730,P,ugm-3,32.70375,P,ugm-3,34.61625,P,ugm-3,10.700,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS),26.14367,P,ugm-3,8.500,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,1.900,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
02-01-2016,03:00,1.199126,P,mgm-3,13.000,P,ugm-3 (TEOM FDMS),0.99784,P,ugm-3,22.18500,P,ugm-3,23.71500,P,ugm-3,8.600,P,ugm-3 (TEOM FDMS),6.700,P,ugm-3 (TEOM FDMS),34.72518,P,ugm-3,10.800,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,4.400,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS)
02-01-2016,04:00,1.210768,P,mgm-3,15.200,P,ugm-3 (TEOM FDMS),0.87311,P,ugm-3,19.50750,P,ugm-3,20.84625,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS),36.32174,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,4.000,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
02-01-2016,05:00,1.245694,P,mgm-3,11.800,P,ugm-3 (TEOM FDMS),0.74838,P,ugm-3,23.14125,P,ugm-3,24.28875,P,ugm-3,7.500,P,ugm-3 (TEOM FDMS),7.100,P,ugm-3 (TEOM FDMS),31.53206,P,ugm-3,11.300,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,4.300,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS)
02-01-2016,06:00,1.280620,P,mgm-3,12.400,P,ugm-3 (TEOM FDMS),0.74838,P,ugm-3,16.44750,P,ugm-3,17.59500,P,ugm-3,8.900,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS),36.72088,P,ugm-3,7.300,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,3.500,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
02-01-2016,07:00,1.280620,P,mgm-3,11.400,P,ugm-3 (TEOM FDMS),0.99784,P,ugm-3,19.50750,P,ugm-3,21.03750,P,ugm-3,9.400,P,ugm-3 (TEOM FDMS),6.000,P,ugm-3 (TEOM FDMS),34.12647,P,ugm-3,8.800,P,ugm-3 (TEOM FDMS),0.79827,P,ugm-3,2.000,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
02-01-2016,08:00,1.280620,P,mgm-3,9.700,P,ugm-3 (TEOM FDMS),1.37203,P,ugm-3,21.42000,P,ugm-3,23.52375,P,ugm-3,7.400,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),31.73163,P,ugm-3,10.200,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,2.300,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
02-01-2016,09:00,1.280620,P,mgm-3,8.100,P,ugm-3 (TEOM FDMS),1.74622,P,ugm-3,24.67125,P,ugm-3,27.34875,P,ugm-3,9.000,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS),26.54281,P,ugm-3,10.800,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,-0.900,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS)
02-01-2016,10:00,1.280620,P,mgm-3,10.400,P,ugm-3 (TEOM FDMS),0.99784,P,ugm-3,14.15250,P,ugm-3,15.68250,P,ugm-3,9.100,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS),37.12002,P,ugm-3,8.700,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,1.300,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
02-01-2016,11:00,1.292262,P,mgm-3,13.700,P,ugm-3 (TEOM FDMS),1.49676,P,ugm-3,16.25625,P,ugm-3,18.55125,P,ugm-3,11.700,P,ugm-3 (TEOM FDMS),6.000,P,ugm-3 (TEOM FDMS),36.12217,P,ugm-3,7.400,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,2.000,P,ugm-3 (TEOM FDMS),1.400,P,ugm-3 (TEOM FDMS)
02-01-2016,12:00,1.292262,P,mgm-3,16.500,P,ugm-3 (TEOM FDMS),2.12041,P,ugm-3,20.08125,P,ugm-3,23.33250,P,ugm-3,12.000,P,ugm-3 (TEOM FDMS),8.000,P,ugm-3 (TEOM FDMS),31.93120,P,ugm-3,9.600,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,4.500,P,ugm-3 (TEOM FDMS),1.600,P,ugm-3 (TEOM FDMS)
02-01-2016,13:00,1.292262,P,mgm-3,12.400,P,ugm-3 (TEOM FDMS),3.11825,P,ugm-3,22.95000,P,ugm-3,27.73125,P,ugm-3,7.200,P,ugm-3 (TEOM FDMS),7.200,P,ugm-3 (TEOM FDMS),27.54066,P,ugm-3,9.800,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,5.200,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
02-01-2016,14:00,1.292262,P,mgm-3,10.300,P,ugm-3 (TEOM FDMS),2.36987,P,ugm-3,21.22875,P,ugm-3,24.86250,P,ugm-3,5.400,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS),28.53851,P,ugm-3,8.900,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,4.900,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
02-01-2016,15:00,1.292262,P,mgm-3,12.800,P,ugm-3 (TEOM FDMS),2.74406,P,ugm-3,24.48000,P,ugm-3,28.68750,P,ugm-3,8.500,P,ugm-3 (TEOM FDMS),10.200,P,ugm-3 (TEOM FDMS),26.54281,P,ugm-3,12.700,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,4.300,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS)
02-01-2016,16:00,1.292262,P,mgm-3,13.500,P,ugm-3 (TEOM FDMS),3.24298,P,ugm-3,28.30500,P,ugm-3,33.27750,P,ugm-3,10.000,P,ugm-3 (TEOM FDMS),8.700,P,ugm-3 (TEOM FDMS),23.94840,P,ugm-3,11.500,P,ugm-3 (TEOM FDMS),2.12872,P,ugm-3,3.500,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
02-01-2016,17:00,1.292262,P,mgm-3,14.500,P,ugm-3 (TEOM FDMS),5.86231,P,ugm-3,30.79125,P,ugm-3,39.78000,P,ugm-3,10.700,P,ugm-3 (TEOM FDMS),9.900,P,ugm-3 (TEOM FDMS),21.55356,P,ugm-3,13.100,P,ugm-3 (TEOM FDMS),2.12872,P,ugm-3,3.800,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS)
02-01-2016,18:00,1.292262,P,mgm-3,18.200,P,ugm-3 (TEOM FDMS),5.48812,P,ugm-3,32.70375,P,ugm-3,41.11875,P,ugm-3,13.600,P,ugm-3 (TEOM FDMS),8.900,P,ugm-3 (TEOM FDMS),21.55356,P,ugm-3,12.100,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,4.600,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS)
02-01-2016,19:00,1.280620,P,mgm-3,16.900,P,ugm-3 (TEOM FDMS),5.48812,P,ugm-3,31.55625,P,ugm-3,39.97125,P,ugm-3,14.600,P,ugm-3 (TEOM FDMS),9.100,P,ugm-3 (TEOM FDMS),22.95055,P,ugm-3,10.900,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,2.300,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
02-01-2016,20:00,1.280620,P,mgm-3,17.300,P,ugm-3 (TEOM FDMS),5.48812,P,ugm-3,31.93875,P,ugm-3,40.35375,P,ugm-3,13.800,P,ugm-3 (TEOM FDMS),8.800,P,ugm-3 (TEOM FDMS),21.15442,P,ugm-3,11.500,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,3.500,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
02-01-2016,21:00,1.280620,P,mgm-3,21.500,P,ugm-3 (TEOM FDMS),2.36987,P,ugm-3,24.86250,P,ugm-3,28.49625,P,ugm-3,18.600,P,ugm-3 (TEOM FDMS),9.800,P,ugm-3 (TEOM FDMS),28.13937,P,ugm-3,13.900,P,ugm-3 (TEOM FDMS),2.12872,P,ugm-3,2.900,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS)
02-01-2016,22:00,1.280620,P,mgm-3,17.800,P,ugm-3 (TEOM FDMS),3.11825,P,ugm-3,27.34875,P,ugm-3,32.13000,P,ugm-3,13.200,P,ugm-3 (TEOM FDMS),8.600,P,ugm-3 (TEOM FDMS),26.54281,P,ugm-3,10.600,P,ugm-3 (TEOM FDMS),2.12872,P,ugm-3,4.600,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
02-01-2016,23:00,1.280620,P,mgm-3,15.000,P,ugm-3 (TEOM FDMS),3.99136,P,ugm-3,28.49625,P,ugm-3,34.61625,P,ugm-3,12.000,P,ugm-3 (TEOM FDMS),8.000,P,ugm-3 (TEOM FDMS),24.54711,P,ugm-3,12.700,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,3.000,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS)
02-01-2016,24:00,1.292262,P,mgm-3,15.200,P,ugm-3 (TEOM FDMS),4.11609,P,ugm-3,27.73125,P,ugm-3,34.04250,P,ugm-3,11.800,P,ugm-3 (TEOM FDMS),8.400,P,ugm-3 (TEOM FDMS),24.14797,P,ugm-3,12.300,P,ugm-3 (TEOM FDMS),1.86263,P,ugm-3,3.400,P,ugm-3 (TEOM FDMS),3.900,P,ugm-3 (TEOM FDMS)
03-01-2016,01:00,1.292262,P,mgm-3,8.700,P,ugm-3 (TEOM FDMS),2.24514,P,ugm-3,20.65500,P,ugm-3,24.09750,P,ugm-3,4.900,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS),34.52561,P,ugm-3,6.300,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,3.800,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
03-01-2016,02:00,1.292262,P,mgm-3,14.300,P,ugm-3 (TEOM FDMS),2.99352,P,ugm-3,30.21750,P,ugm-3,34.80750,P,ugm-3,9.000,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS),20.55571,P,ugm-3,8.300,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,5.300,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
03-01-2016,03:00,1.292262,P,mgm-3,8.500,P,ugm-3 (TEOM FDMS),2.24514,P,ugm-3,22.56750,P,ugm-3,26.01000,P,ugm-3,4.700,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS),24.74668,P,ugm-3,5.000,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,3.800,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
03-01-2016,04:00,1.292262,P,mgm-3,8.600,P,ugm-3 (TEOM FDMS),2.12041,P,ugm-3,19.50750,P,ugm-3,22.75875,P,ugm-3,3.400,P,ugm-3 (TEOM FDMS),5.200,P,ugm-3 (TEOM FDMS),26.54281,P,ugm-3,9.700,P,ugm-3 (TEOM FDMS),1.59654,P,ugm-3,5.200,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS)
03-01-2016,05:00,1.292262,P,mgm-3,4.900,P,ugm-3 (TEOM FDMS),1.24730,P,ugm-3,14.91750,P,ugm-3,16.83000,P,ugm-3,0.100,P,ugm-3 (TEOM FDMS),0.600,P,ugm-3 (TEOM FDMS),26.94195,P,ugm-3,7.600,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,4.800,P,ugm-3 (TEOM FDMS),7.000,P,ugm-3 (TEOM FDMS)
03-01-2016,06:00,1.292262,P,mgm-3,5.600,P,ugm-3 (TEOM FDMS),1.74622,P,ugm-3,23.14125,P,ugm-3,25.81875,P,ugm-3,1.800,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS),21.35399,P,ugm-3,9.300,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,3.800,P,ugm-3 (TEOM FDMS),6.500,P,ugm-3 (TEOM FDMS)
03-01-2016,07:00,1.303904,P,mgm-3,13.500,P,ugm-3 (TEOM FDMS),4.73974,P,ugm-3,32.70375,P,ugm-3,39.97125,P,ugm-3,7.000,P,ugm-3 (TEOM FDMS),7.500,P,ugm-3 (TEOM FDMS),15.16732,P,ugm-3,15.700,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,6.500,P,ugm-3 (TEOM FDMS),8.200,P,ugm-3 (TEOM FDMS)
03-01-2016,08:00,1.303904,P,mgm-3,7.500,P,ugm-3 (TEOM FDMS),9.60421,P,ugm-3,39.97125,P,ugm-3,54.69750,P,ugm-3,2.100,P,ugm-3 (TEOM FDMS),0.800,P,ugm-3 (TEOM FDMS),12.57291,P,ugm-3,7.400,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,5.400,P,ugm-3 (TEOM FDMS),6.600,P,ugm-3 (TEOM FDMS)
03-01-2016,09:00,1.315546,P,mgm-3,2.600,P,ugm-3 (TEOM FDMS),7.23434,P,ugm-3,43.79625,P,ugm-3,54.88875,P,ugm-3,0.000,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS),16.76388,P,ugm-3,5.900,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,4.800,P,ugm-3 (TEOM FDMS),5.200,P,ugm-3 (TEOM FDMS)
03-01-2016,10:00,1.327188,P,mgm-3,4.000,P,ugm-3 (TEOM FDMS),3.74190,P,ugm-3,33.66000,P,ugm-3,39.39750,P,ugm-3,0.400,P,ugm-3 (TEOM FDMS),1.200,P,ugm-3 (TEOM FDMS),25.74453,P,ugm-3,4.500,P,ugm-3 (TEOM FDMS),1.06436,P,ugm-3,3.600,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
03-01-2016,11:00,1.373756,P,mgm-3,6.000,P,ugm-3 (TEOM FDMS),2.74406,P,ugm-3,26.77500,P,ugm-3,30.98250,P,ugm-3,0.000,P,ugm-3 (TEOM FDMS),0.000,P,ugm-3 (TEOM FDMS),36.32174,P,ugm-3,4.600,P,ugm-3 (TEOM FDMS),1.33045,P,ugm-3,6.400,P,ugm-3 (TEOM FDMS),5.900,P,ugm-3 (TEOM FDMS)
